artnr;cross_ref;familie_code;familie_naam;omschrijving;hoek;draadsoort_1;draadmaat_1;connectie_type_1;draadsoort_2;draadmaat_2;connectie_type_2;tube_od_mm;tube_od_inch;bron_pagina
7223-04-04;4F5OMLOS;7223;Male stud connector;O-Lok® ORFS tube end / Male UN/UNF thread – O-ring;recht;UN/UNF;9/16-18;buiten;UN/UNF;7/16-20;buiten;6;1/4;95
7223-04-05;4-5 F5OLO-S;7223;Male stud connector;O-Lok® ORFS tube end / Male UN/UNF thread – O-ring;recht;UN/UNF;9/16-18;buiten;UN/UNF;1/2-20;buiten;6;1/4;95
7223-04-06;4-6F5OMLOS;7223;Male stud connector;O-Lok® ORFS tube end / Male UN/UNF thread – O-ring;recht;UN/UNF;9/16-18;buiten;UN/UNF;9/16-18;buiten;6;1/4;95
7223-04-08;4-8 F5OLO-S;7223;Male stud connector;O-Lok® ORFS tube end / Male UN/UNF thread – O-ring;recht;UN/UNF;9/16-18;buiten;UN/UNF;3/4-16;buiten;6;1/4;95
7223-06-06;6F5OMLOS;7223;Male stud connector;O-Lok® ORFS tube end / Male UN/UNF thread – O-ring;recht;UN/UNF;11/16-16;buiten;UN/UNF;9/16-18;buiten;8, 10;5/16, 3/8;95
7223-06-04;6-4F5OMLOS;7223;Male stud connector;O-Lok® ORFS tube end / Male UN/UNF thread – O-ring;recht;UN/UNF;11/16-16;buiten;UN/UNF;7/16-20;buiten;8, 10;5/16, 3/8;95
7223-06-05;6-5 F5OLO-S;7223;Male stud connector;O-Lok® ORFS tube end / Male UN/UNF thread – O-ring;recht;UN/UNF;11/16-16;buiten;UN/UNF;1/2-20;buiten;8, 10;5/16, 3/8;95
7223-06-08;6-8F5OMLOS;7223;Male stud connector;O-Lok® ORFS tube end / Male UN/UNF thread – O-ring;recht;UN/UNF;11/16-16;buiten;UN/UNF;3/4-16;buiten;8, 10;5/16, 3/8;95
7223-06-10;6-10F5OMLOS;7223;Male stud connector;O-Lok® ORFS tube end / Male UN/UNF thread – O-ring;recht;UN/UNF;11/16-16;buiten;UN/UNF;7/8-14;buiten;8, 10;5/16, 3/8;95
7223-08-08;8F5OMLOS;7223;Male stud connector;O-Lok® ORFS tube end / Male UN/UNF thread – O-ring;recht;UN/UNF;13/16-16;buiten;UN/UNF;3/4-16;buiten;12;1/2;95
7223-08-04;8-4 F5OLO-S;7223;Male stud connector;O-Lok® ORFS tube end / Male UN/UNF thread – O-ring;recht;UN/UNF;13/16-16;buiten;UN/UNF;7/16-20;buiten;12;1/2;95
7223-08-06;8-6F5OMLOS;7223;Male stud connector;O-Lok® ORFS tube end / Male UN/UNF thread – O-ring;recht;UN/UNF;13/16-16;buiten;UN/UNF;9/16-18;buiten;12;1/2;95
7223-08-10;8-10F5OMLOS;7223;Male stud connector;O-Lok® ORFS tube end / Male UN/UNF thread – O-ring;recht;UN/UNF;13/16-16;buiten;UN/UNF;7/8-14;buiten;12;1/2;95
7223-08-12;8-12F5OMLOS;7223;Male stud connector;O-Lok® ORFS tube end / Male UN/UNF thread – O-ring;recht;UN/UNF;13/16-16;buiten;UN/UNF;1 1/16-12;buiten;12;1/2;95
7223-08-16;8-16F5OMLOS;7223;Male stud connector;O-Lok® ORFS tube end / Male UN/UNF thread – O-ring;recht;UN/UNF;13/16-16;buiten;UN/UNF;1 5/16-12;buiten;12;1/2;95
7223-10-10;10F5OMLOS;7223;Male stud connector;O-Lok® ORFS tube end / Male UN/UNF thread – O-ring;recht;UN/UNF;1-14;buiten;UN/UNF;7/8-14;buiten;14, 15, 16;5/8;95
7223-10-06;10-6 F5OLO-S;7223;Male stud connector;O-Lok® ORFS tube end / Male UN/UNF thread – O-ring;recht;UN/UNF;1-14;buiten;UN/UNF;9/16-18;buiten;14, 15, 16;5/8;95
7223-10-08;10-8F5OMLOS;7223;Male stud connector;O-Lok® ORFS tube end / Male UN/UNF thread – O-ring;recht;UN/UNF;1-14;buiten;UN/UNF;3/4-16;buiten;14, 15, 16;5/8;95
7223-10-12;10-12F5OMLOS;7223;Male stud connector;O-Lok® ORFS tube end / Male UN/UNF thread – O-ring;recht;UN/UNF;1-14;buiten;UN/UNF;1 1/16-12;buiten;14, 15, 16;5/8;95
7223-12-12;12F5OMLOS;7223;Male stud connector;O-Lok® ORFS tube end / Male UN/UNF thread – O-ring;recht;UN/UNF;1 3/16-12;buiten;UN/UNF;1 1/16-12;buiten;18, 20;3/4;95
7223-12-08;12-8 F5OLO-S;7223;Male stud connector;O-Lok® ORFS tube end / Male UN/UNF thread – O-ring;recht;UN/UNF;1 3/16-12;buiten;UN/UNF;3/4-16;buiten;18, 20;3/4;95
7223-12-10;12-10F5OMLOS;7223;Male stud connector;O-Lok® ORFS tube end / Male UN/UNF thread – O-ring;recht;UN/UNF;1 3/16-12;buiten;UN/UNF;7/8-14;buiten;18, 20;3/4;95
7223-12-16;12-16F5OMLOS;7223;Male stud connector;O-Lok® ORFS tube end / Male UN/UNF thread – O-ring;recht;UN/UNF;1 3/16-12;buiten;UN/UNF;1 5/16-12;buiten;18, 20;3/4;95
7223-12-20;12-20F5OMLOS;7223;Male stud connector;O-Lok® ORFS tube end / Male UN/UNF thread – O-ring;recht;UN/UNF;1 3/16-12;buiten;UN/UNF;1 5/8-12;buiten;18, 20;3/4;95
7223-16-16;16 F5OLO-S;7223;Male stud connector;O-Lok® ORFS tube end / Male UN/UNF thread – O-ring;recht;UN/UNF;1 7/16-12;buiten;UN/UNF;1 5/16-12;buiten;22, 25;1;95
7223-16-12;16-12 F5OLO-S;7223;Male stud connector;O-Lok® ORFS tube end / Male UN/UNF thread – O-ring;recht;UN/UNF;1 7/16-12;buiten;UN/UNF;1 1/16-12;buiten;22, 25;1;95
7223-16-14;16-14F5OMLOS;7223;Male stud connector;O-Lok® ORFS tube end / Male UN/UNF thread – O-ring;recht;UN/UNF;1 7/16-12;buiten;UN/UNF;1 3/16-12;buiten;22, 25;1;95
7223-16-20;16-20 F5OLO-S;7223;Male stud connector;O-Lok® ORFS tube end / Male UN/UNF thread – O-ring;recht;UN/UNF;1 7/16-12;buiten;UN/UNF;1 5/8-12;buiten;22, 25;1;95
7223-20-20;20F5OMLOS;7223;Male stud connector;O-Lok® ORFS tube end / Male UN/UNF thread – O-ring;recht;UN/UNF;1 11/16-12;buiten;UN/UNF;1 5/8-12;buiten;28, 30, 32;1 1/4;95
7223-20-16;20-16 F5OLO-S;7223;Male stud connector;O-Lok® ORFS tube end / Male UN/UNF thread – O-ring;recht;UN/UNF;1 11/16-12;buiten;UN/UNF;1 5/16-12;buiten;28, 30, 32;1 1/4;95
7223-20-24;20-24 F5OLO-S;7223;Male stud connector;O-Lok® ORFS tube end / Male UN/UNF thread – O-ring;recht;UN/UNF;1 11/16-12;buiten;UN/UNF;1 7/8-12;buiten;28, 30, 32;1 1/4;95
7223-24-24;24 F5OLO-S;7223;Male stud connector;O-Lok® ORFS tube end / Male UN/UNF thread – O-ring;recht;UN/UNF;2-12;buiten;UN/UNF;1 7/8-12;buiten;35, 38;1 1/2;95
7223-24-20;24-20 F5OLO-S;7223;Male stud connector;O-Lok® ORFS tube end / Male UN/UNF thread – O-ring;recht;UN/UNF;2-12;buiten;UN/UNF;1 5/8-12;buiten;35, 38;1 1/2;95
7223-32-32;32 F5OLO-S;7223;Male stud connector;O-Lok® ORFS tube end / Male UN/UNF thread – O-ring;recht;UN/UNF;2 1/2-12;buiten;UN/UNF;2 1/2-12;buiten;50;2;95
7224-04-02;4F42EDMLOS;7224;Male stud connector;O-Lok® ORFS tube end / Male BSPP thread – ED seal;recht;UN/UNF;9/16-18;buiten;BSPP;1/8-28;buiten;6;1/4;96
7224-04-04;4-4F42EDMLOS;7224;Male stud connector;O-Lok® ORFS tube end / Male BSPP thread – ED seal;recht;UN/UNF;9/16-18;buiten;BSPP;1/4-19;buiten;6;1/4;96
7224-04-06;4-6F42EDMLOS;7224;Male stud connector;O-Lok® ORFS tube end / Male BSPP thread – ED seal;recht;UN/UNF;9/16-18;buiten;BSPP;3/8-19;buiten;6;1/4;96
7224-08-06;4-8F42EDMLOS;7224;Male stud connector;O-Lok® ORFS tube end / Male BSPP thread – ED seal;recht;UN/UNF;9/16-18;buiten;BSPP;1/2-14;buiten;6;1/4;96
7224-06-04;6F42EDMLOS;7224;Male stud connector;O-Lok® ORFS tube end / Male BSPP thread – ED seal;recht;UN/UNF;11/16-16;buiten;BSPP;1/4-19;buiten;8, 10;5/16, 3/8;96
7224-06-02;6-2F42EDMLOS;7224;Male stud connector;O-Lok® ORFS tube end / Male BSPP thread – ED seal;recht;UN/UNF;11/16-16;buiten;BSPP;1/8-28;buiten;8, 10;5/16, 3/8;96
7224-06-06;6-6F42EDMLOS;7224;Male stud connector;O-Lok® ORFS tube end / Male BSPP thread – ED seal;recht;UN/UNF;11/16-16;buiten;BSPP;3/8-19;buiten;8, 10;5/16, 3/8;96
7224-06-08;6-8F42EDMLOS;7224;Male stud connector;O-Lok® ORFS tube end / Male BSPP thread – ED seal;recht;UN/UNF;11/16-16;buiten;BSPP;1/2-14;buiten;8, 10;5/16, 3/8;96
7224-06-12;6-12F42EDMLOS;7224;Male stud connector;O-Lok® ORFS tube end / Male BSPP thread – ED seal;recht;UN/UNF;11/16-16;buiten;BSPP;3/4-14;buiten;8, 10;5/16, 3/8;96
7224-08-06;8F42EDMLOS;7224;Male stud connector;O-Lok® ORFS tube end / Male BSPP thread – ED seal;recht;UN/UNF;13/16-16;buiten;BSPP;3/8-19;buiten;12;1/2;96
7224-08-04;8-4F42EDMLOS;7224;Male stud connector;O-Lok® ORFS tube end / Male BSPP thread – ED seal;recht;UN/UNF;13/16-16;buiten;BSPP;1/4-19;buiten;12;1/2;96
7224-08-08;8-8F42EDMLOS;7224;Male stud connector;O-Lok® ORFS tube end / Male BSPP thread – ED seal;recht;UN/UNF;13/16-16;buiten;BSPP;1/2-14;buiten;12;1/2;96
7224-08-12;8-12F42EDMLOS;7224;Male stud connector;O-Lok® ORFS tube end / Male BSPP thread – ED seal;recht;UN/UNF;13/16-16;buiten;BSPP;3/4-14;buiten;12;1/2;96
7224-10-08;10F42EDMLOS;7224;Male stud connector;O-Lok® ORFS tube end / Male BSPP thread – ED seal;recht;UN/UNF;1-14;buiten;BSPP;1/2-14;buiten;14, 15, 16;5/8;96
7224-10-06;10-6F42EDMLOS;7224;Male stud connector;O-Lok® ORFS tube end / Male BSPP thread – ED seal;recht;UN/UNF;1-14;buiten;BSPP;3/8-19;buiten;14, 15, 16;5/8;96
7224-10-12;10-12F42EDMLOS;7224;Male stud connector;O-Lok® ORFS tube end / Male BSPP thread – ED seal;recht;UN/UNF;1-14;buiten;BSPP;3/4-14;buiten;14, 15, 16;5/8;96
7224-10-16;10-16F42EDMLOS;7224;Male stud connector;O-Lok® ORFS tube end / Male BSPP thread – ED seal;recht;UN/UNF;1-14;buiten;BSPP;1-11;buiten;14, 15, 16;5/8;96
7224-12-12;12F42EDMLOS;7224;Male stud connector;O-Lok® ORFS tube end / Male BSPP thread – ED seal;recht;UN/UNF;1 3/16-12;buiten;BSPP;3/4-14;buiten;18, 20;3/4;96
7224-12-08;12-8F42EDMLOS;7224;Male stud connector;O-Lok® ORFS tube end / Male BSPP thread – ED seal;recht;UN/UNF;1 3/16-12;buiten;BSPP;1/2-14;buiten;18, 20;3/4;96
7224-12-16;12-16F42EDMLOS;7224;Male stud connector;O-Lok® ORFS tube end / Male BSPP thread – ED seal;recht;UN/UNF;1 3/16-12;buiten;BSPP;1-11;buiten;18, 20;3/4;96
7224-12-20;12-20F42EDMLOS;7224;Male stud connector;O-Lok® ORFS tube end / Male BSPP thread – ED seal;recht;UN/UNF;1 3/16-12;buiten;BSPP;1 1/4-11;buiten;18, 20;3/4;96
7224-16-16;16F42EDMLOS;7224;Male stud connector;O-Lok® ORFS tube end / Male BSPP thread – ED seal;recht;UN/UNF;1 7/16-12;buiten;BSPP;1-11;buiten;22, 25;1;96
7224-16-08;16-8F42EDMLOS;7224;Male stud connector;O-Lok® ORFS tube end / Male BSPP thread – ED seal;recht;UN/UNF;1 7/16-12;buiten;BSPP;1/2-14;buiten;22, 25;1;96
7224-16-12;16-12F42EDMLOS;7224;Male stud connector;O-Lok® ORFS tube end / Male BSPP thread – ED seal;recht;UN/UNF;1 7/16-12;buiten;BSPP;3/4-14;buiten;22, 25;1;96
7224-16-20;16-20F42EDMLOS;7224;Male stud connector;O-Lok® ORFS tube end / Male BSPP thread – ED seal;recht;UN/UNF;1 7/16-12;buiten;BSPP;1 1/4-11;buiten;22, 25;1;96
7224-16-24;16-24F42EDMLOS;7224;Male stud connector;O-Lok® ORFS tube end / Male BSPP thread – ED seal;recht;UN/UNF;1 7/16-12;buiten;BSPP;1 1/2-11;buiten;22, 25;1;96
7224-20-20;20F42EDMLOS;7224;Male stud connector;O-Lok® ORFS tube end / Male BSPP thread – ED seal;recht;UN/UNF;1 11/16-12;buiten;BSPP;1 1/4-11;buiten;28, 30, 32;1 1/4;96
7224-20-12;20-12F42EDMLOS;7224;Male stud connector;O-Lok® ORFS tube end / Male BSPP thread – ED seal;recht;UN/UNF;1 11/16-12;buiten;BSPP;3/4-14;buiten;28, 30, 32;1 1/4;96
7224-20-16;20-16F42EDMLOS;7224;Male stud connector;O-Lok® ORFS tube end / Male BSPP thread – ED seal;recht;UN/UNF;1 11/16-12;buiten;BSPP;1-11;buiten;28, 30, 32;1 1/4;96
7224-20-24;20-24F42EDMLOS;7224;Male stud connector;O-Lok® ORFS tube end / Male BSPP thread – ED seal;recht;UN/UNF;1 11/16-12;buiten;BSPP;1 1/2-11;buiten;28, 30, 32;1 1/4;96
7224-24-24;24F42EDMLOS;7224;Male stud connector;O-Lok® ORFS tube end / Male BSPP thread – ED seal;recht;UN/UNF;2-12;buiten;BSPP;1 1/2-11;buiten;35, 38;1 1/2;96
7224-24-16;24-16F42EDMLOS;7224;Male stud connector;O-Lok® ORFS tube end / Male BSPP thread – ED seal;recht;UN/UNF;2-12;buiten;BSPP;1-11;buiten;35, 38;1 1/2;96
7224-24-20;24-20F42EDMLOS;7224;Male stud connector;O-Lok® ORFS tube end / Male BSPP thread – ED seal;recht;UN/UNF;2-12;buiten;BSPP;1 1/4-11;buiten;35, 38;1 1/2;96
7225-02-04;4 FLO-S;7225;Male stud connector;O-Lok® ORFS tube end / Male NPTF thread;recht;NPT/NPTF;1/8-27;buiten;UN/UNF;9/16-18;buiten;6;1/4;97
7225-04-04;4-4 FLO-S;7225;Male stud connector;O-Lok® ORFS tube end / Male NPTF thread;recht;NPT/NPTF;1/4-18;buiten;UN/UNF;9/16-18;buiten;6;1/4;97
7225-06-04;4-6 FLO-S;7225;Male stud connector;O-Lok® ORFS tube end / Male NPTF thread;recht;NPT/NPTF;3/8-18;buiten;UN/UNF;9/16-18;buiten;6;1/4;97
7225-04-06;6 FLO-S;7225;Male stud connector;O-Lok® ORFS tube end / Male NPTF thread;recht;NPT/NPTF;1/4-18;buiten;UN/UNF;11/16-16;buiten;8, 10;5/16, 3/8;97
7225-06-06;6-6 FLO-S;7225;Male stud connector;O-Lok® ORFS tube end / Male NPTF thread;recht;NPT/NPTF;3/8-18;buiten;UN/UNF;11/16-16;buiten;8, 10;5/16, 3/8;97
7225-08-06;6-8 FLO-S;7225;Male stud connector;O-Lok® ORFS tube end / Male NPTF thread;recht;NPT/NPTF;1/2-14;buiten;UN/UNF;11/16-16;buiten;8, 10;5/16, 3/8;97
7225-06-08;8 FLO-S;7225;Male stud connector;O-Lok® ORFS tube end / Male NPTF thread;recht;NPT/NPTF;3/8-18;buiten;UN/UNF;13/16-16;buiten;12;1/2;97
7225-08-08;8-8 FLO-S;7225;Male stud connector;O-Lok® ORFS tube end / Male NPTF thread;recht;NPT/NPTF;1/2-14;buiten;UN/UNF;13/16-16;buiten;12;1/2;97
7225-12-08;8-12 FLO-S;7225;Male stud connector;O-Lok® ORFS tube end / Male NPTF thread;recht;NPT/NPTF;3/4-14;buiten;UN/UNF;13/16-16;buiten;12;1/2;97
7225-10-08;10 FLO-S;7225;Male stud connector;O-Lok® ORFS tube end / Male NPTF thread;recht;NPT/NPTF;1/2-14;buiten;UN/UNF;1-14;buiten;14, 15, 16;5/8;97
7225-12-10;10-12 FLO-S;7225;Male stud connector;O-Lok® ORFS tube end / Male NPTF thread;recht;NPT/NPTF;3/4-14;buiten;UN/UNF;1-14;buiten;14, 15, 16;5/8;97
7225-12-12;12 FLO-S;7225;Male stud connector;O-Lok® ORFS tube end / Male NPTF thread;recht;NPT/NPTF;3/4-14;buiten;UN/UNF;1 3/16-12;buiten;18, 20;3/4;97
7225-08-12;12-8 FLO-S;7225;Male stud connector;O-Lok® ORFS tube end / Male NPTF thread;recht;NPT/NPTF;1/2-14;buiten;UN/UNF;1 3/16-12;buiten;18, 20;3/4;97
7225-16-12;12-16 FLO-S;7225;Male stud connector;O-Lok® ORFS tube end / Male NPTF thread;recht;NPT/NPTF;1-11.5;buiten;UN/UNF;1 3/16-12;buiten;18, 20;3/4;97
7225-16-16;16 FLO-S;7225;Male stud connector;O-Lok® ORFS tube end / Male NPTF thread;recht;NPT/NPTF;1-11.5;buiten;UN/UNF;1 7/16-12;buiten;22, 25;1;97
7225-12-16;16-12 FLO-S;7225;Male stud connector;O-Lok® ORFS tube end / Male NPTF thread;recht;NPT/NPTF;3/4-14;buiten;UN/UNF;1 7/16-12;buiten;22, 25;1;97
7225-20-20;20 FLO-S;7225;Male stud connector;O-Lok® ORFS tube end / Male NPTF thread;recht;NPT/NPTF;1 1/4-11.5;buiten;UN/UNF;1 11/16-12;buiten;28, 30, 32;1 1/4;97
7225-24-24;24 FLO-S;7225;Male stud connector;O-Lok® ORFS tube end / Male NPTF thread;recht;NPT/NPTF;1 1/2-11.5;buiten;UN/UNF;2-12;buiten;35, 38;1 1/2;97
7226-04-10;4M10F82EDMLOS;7226;Male stud connector;O-Lok® ORFS tube end / Male metric thread – ED seal;recht;UN/UNF;9/16-18;buiten;Metric;M 10×1.0;buiten;6;1/4;98
7226-04-12;4M12F82EDMLOS;7226;Male stud connector;O-Lok® ORFS tube end / Male metric thread – ED seal;recht;UN/UNF;9/16-18;buiten;Metric;M 12×1.5;buiten;6;1/4;98
7226-04-14;4M14F82EDMLOS;7226;Male stud connector;O-Lok® ORFS tube end / Male metric thread – ED seal;recht;UN/UNF;9/16-18;buiten;Metric;M 14×1.5;buiten;6;1/4;98
7226-04-16;4M16F82EDMLOS;7226;Male stud connector;O-Lok® ORFS tube end / Male metric thread – ED seal;recht;UN/UNF;9/16-18;buiten;Metric;M 16×1.5;buiten;6;1/4;98
7226-06-12;6M12F82EDMLOS;7226;Male stud connector;O-Lok® ORFS tube end / Male metric thread – ED seal;recht;UN/UNF;11/16-16;buiten;Metric;M 12×1.5;buiten;8, 10;5/16, 3/8;98
7226-06-14;6M14F82EDMLOS;7226;Male stud connector;O-Lok® ORFS tube end / Male metric thread – ED seal;recht;UN/UNF;11/16-16;buiten;Metric;M 14×1.5;buiten;8, 10;5/16, 3/8;98
7226-06-16;6M16F82EDMLOS;7226;Male stud connector;O-Lok® ORFS tube end / Male metric thread – ED seal;recht;UN/UNF;11/16-16;buiten;Metric;M 16×1.5;buiten;8, 10;5/16, 3/8;98
7226-06-18;6M18F82EDMLOS;7226;Male stud connector;O-Lok® ORFS tube end / Male metric thread – ED seal;recht;UN/UNF;11/16-16;buiten;Metric;M 18×1.5;buiten;8, 10;5/16, 3/8;98
7226-06-22;6M22F82EDMLOS;7226;Male stud connector;O-Lok® ORFS tube end / Male metric thread – ED seal;recht;UN/UNF;11/16-16;buiten;Metric;M 22×1.5;buiten;8, 10;5/16, 3/8;98
7226-08-12;8M12F82EDMLOS;7226;Male stud connector;O-Lok® ORFS tube end / Male metric thread – ED seal;recht;UN/UNF;13/16-16;buiten;Metric;M 12×1.5;buiten;12;1/2;98
7226-08-14;8M14F82EDMLOS;7226;Male stud connector;O-Lok® ORFS tube end / Male metric thread – ED seal;recht;UN/UNF;13/16-16;buiten;Metric;M 14×1.5;buiten;12;1/2;98
7226-08-16;8M16F82EDMLOS;7226;Male stud connector;O-Lok® ORFS tube end / Male metric thread – ED seal;recht;UN/UNF;13/16-16;buiten;Metric;M 16×1.5;buiten;12;1/2;98
7226-08-18;8M18F82EDMLOS;7226;Male stud connector;O-Lok® ORFS tube end / Male metric thread – ED seal;recht;UN/UNF;13/16-16;buiten;Metric;M 18×1.5;buiten;12;1/2;98
7226-08-26;8M26F82EDMLOS;7226;Male stud connector;O-Lok® ORFS tube end / Male metric thread – ED seal;recht;UN/UNF;13/16-16;buiten;Metric;M 26×1.5;buiten;12;1/2;98
7226-10-16;10M16F82EDMLOS;7226;Male stud connector;O-Lok® ORFS tube end / Male metric thread – ED seal;recht;UN/UNF;1-14;buiten;Metric;M 16×1.5;buiten;14, 15, 16;5/8;98
7226-10-18;10M18F82EDMLOS;7226;Male stud connector;O-Lok® ORFS tube end / Male metric thread – ED seal;recht;UN/UNF;1-14;buiten;Metric;M 18×1.5;buiten;14, 15, 16;5/8;98
7226-10-22;10M22F82EDMLOS;7226;Male stud connector;O-Lok® ORFS tube end / Male metric thread – ED seal;recht;UN/UNF;1-14;buiten;Metric;M 22×1.5;buiten;14, 15, 16;5/8;98
7226-10-26;10M26F82EDMLOS;7226;Male stud connector;O-Lok® ORFS tube end / Male metric thread – ED seal;recht;UN/UNF;1-14;buiten;Metric;M 26×1.5;buiten;14, 15, 16;5/8;98
7226-12-18;12M18F82EDMLOS;7226;Male stud connector;O-Lok® ORFS tube end / Male metric thread – ED seal;recht;UN/UNF;1 3/16-12;buiten;Metric;M 18×1.5;buiten;18, 20;3/4;98
7226-12-22;12M22F82EDMLOS;7226;Male stud connector;O-Lok® ORFS tube end / Male metric thread – ED seal;recht;UN/UNF;1 3/16-12;buiten;Metric;M 22×1.5;buiten;18, 20;3/4;98
7226-12-27;12M27F82EDMLOS;7226;Male stud connector;O-Lok® ORFS tube end / Male metric thread – ED seal;recht;UN/UNF;1 3/16-12;buiten;Metric;M 27×2.0;buiten;18, 20;3/4;98
7226-16-33;16M33F82EDMLOS;7226;Male stud connector;O-Lok® ORFS tube end / Male metric thread – ED seal;recht;UN/UNF;1 7/16-12;buiten;Metric;M 33×2.0;buiten;22, 25;1;98
7226-20-42;20M42F82EDMLOS;7226;Male stud connector;O-Lok® ORFS tube end / Male metric thread – ED seal;recht;UN/UNF;1 11/16-12;buiten;Metric;M 42×2.0;buiten;28, 30, 32;1 1/4;98
7226-24-48;24M48F82EDMLOS;7226;Male stud connector;O-Lok® ORFS tube end / Male metric thread – ED seal;recht;UN/UNF;2-12;buiten;Metric;M 48×2.0;buiten;35, 38;1 1/2;98
7273-04-04;4 F65OL-S;7273;Swivel male stud;O-Lok® ORFS female swivel end / Male UN/UNF thread – O-ring;recht;UN/UNF;9/16-18;wartelend;UN/UNF;7/16-20;buiten;6;1/4;99
7273-06-06;6 F65OL-S;7273;Swivel male stud;O-Lok® ORFS female swivel end / Male UN/UNF thread – O-ring;recht;UN/UNF;11/16-16;wartelend;UN/UNF;9/16-18;buiten;8, 10;5/16, 3/8;99
7273-08-08;8 F65OL-S;7273;Swivel male stud;O-Lok® ORFS female swivel end / Male UN/UNF thread – O-ring;recht;UN/UNF;13/16-16;wartelend;UN/UNF;3/4-16;buiten;12;1/2;99
7273-10-10;10 F65OL-S;7273;Swivel male stud;O-Lok® ORFS female swivel end / Male UN/UNF thread – O-ring;recht;UN/UNF;1-14;wartelend;UN/UNF;7/8-14;buiten;14, 15, 16;5/8;99
7273-12-12;12 F65OL-S;7273;Swivel male stud;O-Lok® ORFS female swivel end / Male UN/UNF thread – O-ring;recht;UN/UNF;1 3/16-12;wartelend;UN/UNF;1 1/16-12;buiten;18, 20;3/4;99
7273-16-16;16 F65OL-S;7273;Swivel male stud;O-Lok® ORFS female swivel end / Male UN/UNF thread – O-ring;recht;UN/UNF;1 7/16-12;wartelend;UN/UNF;1 5/16-12;buiten;22, 25;1;99
7273-20-20;20 F65OL-S;7273;Swivel male stud;O-Lok® ORFS female swivel end / Male UN/UNF thread – O-ring;recht;UN/UNF;1 11/16-12;wartelend;UN/UNF;1 5/8-12;buiten;28, 30, 32;1 1/4;99
7276-04-12;4M12F687OMLS;7276;Swivel male stud;O-Lok® ORFS Swivel female end / Male metric thread – ED seal;recht;UN/UNF;9/16-18;wartelend;Metric;M 12×1.5;buiten;6;1/4;99
7276-06-12;6M14F687OMLS;7276;Swivel male stud;O-Lok® ORFS Swivel female end / Male metric thread – ED seal;recht;UN/UNF;11/16-16;wartelend;Metric;M 12×1.5;buiten;8, 10;5/16, 3/8;99
7276-06-14;6M16F687OMLS;7276;Swivel male stud;O-Lok® ORFS Swivel female end / Male metric thread – ED seal;recht;UN/UNF;11/16-16;wartelend;Metric;M 14×1.5;buiten;8, 10;5/16, 3/8;99
7276-06-16;8M16F687OMLS;7276;Swivel male stud;O-Lok® ORFS Swivel female end / Male metric thread – ED seal;recht;UN/UNF;11/16-16;wartelend;Metric;M 16×1.5;buiten;8, 10;5/16, 3/8;99
7276-08-16;10M22F687OMLS;7276;Swivel male stud;O-Lok® ORFS Swivel female end / Male metric thread – ED seal;recht;UN/UNF;13/16-16;wartelend;Metric;M 16×1.5;buiten;12;1/2;99
7276-10-22;12M22F687OMLS;7276;Swivel male stud;O-Lok® ORFS Swivel female end / Male metric thread – ED seal;recht;UN/UNF;1-14;wartelend;Metric;M 22×1.5;buiten;14, 15, 16;5/8;99
7276-12-27;12M27F687OMLS;7276;Swivel male stud;O-Lok® ORFS Swivel female end / Male metric thread – ED seal;recht;UN/UNF;1 3/16-12;wartelend;Metric;M 27×2.0;buiten;18, 20;3/4;99
7276-16-33;16M33F687OMLS;7276;Swivel male stud;O-Lok® ORFS Swivel female end / Male metric thread – ED seal;recht;UN/UNF;1 7/16-12;wartelend;Metric;M 33×2.0;buiten;22, 25;1;99
7276-20-42;20M42F687OMLS;7276;Swivel male stud;O-Lok® ORFS Swivel female end / Male metric thread – ED seal;recht;UN/UNF;1 11/16-12;wartelend;Metric;M 42×2.0;buiten;28, 30, 32;1 1/4;99
7276-24-48;24M48F687OMLS;7276;Swivel male stud;O-Lok® ORFS Swivel female end / Male metric thread – ED seal;recht;UN/UNF;2-12;wartelend;Metric;M 48×2.0;buiten;35, 38;1 1/2;99
7623-04-04;4C5OMLOS;7623;Male stud elbow 90°;O-Lok® ORFS tube end / Male UN/UNF thread – O-ring;haaks;UN/UNF;9/16-18;buiten;UN/UNF;7/16-20;buiten;6;1/4;101
7623-04-06;4-6C5OMLOS;7623;Male stud elbow 90°;O-Lok® ORFS tube end / Male UN/UNF thread – O-ring;haaks;UN/UNF;9/16-18;buiten;UN/UNF;9/16-18;buiten;6;1/4;101
7623-06-06;6C5OMLOS;7623;Male stud elbow 90°;O-Lok® ORFS tube end / Male UN/UNF thread – O-ring;haaks;UN/UNF;11/16-16;buiten;UN/UNF;9/16-18;buiten;8, 10;3/8;101
7623-06-04;6-4 C5OLO-S;7623;Male stud elbow 90°;O-Lok® ORFS tube end / Male UN/UNF thread – O-ring;haaks;UN/UNF;11/16-16;buiten;UN/UNF;7/16-20;buiten;8, 10;3/8;101
7623-06-05;6-5 C5OLO-S;7623;Male stud elbow 90°;O-Lok® ORFS tube end / Male UN/UNF thread – O-ring;haaks;UN/UNF;11/16-16;buiten;UN/UNF;1/2-20;buiten;8, 10;3/8;101
7623-06-08;6-8C5OMLOS;7623;Male stud elbow 90°;O-Lok® ORFS tube end / Male UN/UNF thread – O-ring;haaks;UN/UNF;11/16-16;buiten;UN/UNF;3/4-16;buiten;8, 10;3/8;101
